Original,Replacement,SourceFile,ColumnName,Type
5294988.51,7468251.38,Europe Sales Records.csv,Total Revenue,numeric
92637.57,94993.73,Europe Sales Records.csv,Total Revenue,numeric
252954.35,247346.07,Europe Sales Records.csv,Total Revenue,numeric
503.82,940.79,Europe Sales Records.csv,Total Revenue,numeric
515155.04,184497.86,Europe Sales Records.csv,Total Revenue,numeric
936092.48,943192.72,Europe Sales Records.csv,Total Revenue,numeric
2744394.45,2120596.73,Europe Sales Records.csv,Total Revenue,numeric
756982.56,897346.61,Europe Sales Records.csv,Total Revenue,numeric
552903.45,924364.77,Europe Sales Records.csv,Total Revenue,numeric
370465.7,268006.5,Europe Sales Records.csv,Total Revenue,numeric
1206963.84,2420362.11,Europe Sales Records.csv,Total Revenue,numeric
470013.28,378875.24,Europe Sales Records.csv,Total Revenue,numeric
1158993.38,4742883.21,Europe Sales Records.csv,Total Revenue,numeric
4101810.4,3879581.6,Europe Sales Records.csv,Total Revenue,numeric
702351.77,710889.54,Europe Sales Records.csv,Total Revenue,numeric
853061.58,894674.98,Europe Sales Records.csv,Total Revenue,numeric
677247.76,321750.45,Europe Sales Records.csv,Total Revenue,numeric
1176604,3918819.0,Europe Sales Records.csv,Total Revenue,numeric
1971840.2,3916478.4,Europe Sales Records.csv,Total Revenue,numeric
182255.45,461286.78,Europe Sales Records.csv,Total Revenue,numeric
817218.27,694296.92,Europe Sales Records.csv,Total Revenue,numeric
2324613.9,4436479.5,Europe Sales Records.csv,Total Revenue,numeric
3478763.82,5126913.7,Europe Sales Records.csv,Total Revenue,numeric
362897.6,891565.8,Europe Sales Records.csv,Total Revenue,numeric
4129037.43,8683959.31,Europe Sales Records.csv,Total Revenue,numeric
816103.04,104053.43,Europe Sales Records.csv,Total Revenue,numeric
3000940.8,6662507.8,Europe Sales Records.csv,Total Revenue,numeric
45772.98,68886.87,Europe Sales Records.csv,Total Revenue,numeric
1349626.11,5381003.67,Europe Sales Records.csv,Total Revenue,numeric
59460.09,79006.66,Europe Sales Records.csv,Total Revenue,numeric
427714.3,612172.5,Europe Sales Records.csv,Total Revenue,numeric
977181.76,780836.69,Europe Sales Records.csv,Total Revenue,numeric
2120610.96,4326819.39,Europe Sales Records.csv,Total Revenue,numeric
485595.39,662596.75,Europe Sales Records.csv,Total Revenue,numeric
2354447.44,9648526.22,Europe Sales Records.csv,Total Revenue,numeric
1051273.6,4963640.2,Europe Sales Records.csv,Total Revenue,numeric
1264583.04,3441737.16,Europe Sales Records.csv,Total Revenue,numeric
5776525.88,3810407.28,Europe Sales Records.csv,Total Revenue,numeric
777778.8,399730.1,Europe Sales Records.csv,Total Revenue,numeric
402696.8,297406.8,Europe Sales Records.csv,Total Revenue,numeric
680791.14,373781.6,Europe Sales Records.csv,Total Revenue,numeric
389302,463336.0,Europe Sales Records.csv,Total Revenue,numeric
443657.5,809790.4,Europe Sales Records.csv,Total Revenue,numeric
59236.17,32608.04,Europe Sales Records.csv,Total Revenue,numeric
424392.8,818038.2,Europe Sales Records.csv,Total Revenue,numeric
695020.8,859508.6,Europe Sales Records.csv,Total Revenue,numeric
676015.28,568296.04,Europe Sales Records.csv,Total Revenue,numeric
2683220.4,7938755.6,Europe Sales Records.csv,Total Revenue,numeric
1303293.2,4768168.0,Europe Sales Records.csv,Total Revenue,numeric
107426.8,219684.6,Europe Sales Records.csv,Total Revenue,numeric
1826184.4,1956183.8,Europe Sales Records.csv,Total Revenue,numeric
710975.68,738428.07,Europe Sales Records.csv,Total Revenue,numeric
3779712.51,4792525.28,Europe Sales Records.csv,Total Revenue,numeric
1269313.02,3452505.39,Europe Sales Records.csv,Total Revenue,numeric
946236.52,167573.02,Europe Sales Records.csv,Total Revenue,numeric
2540094.27,3464730.82,Europe Sales Records.csv,Total Revenue,numeric
114983.6,762358.1,Europe Sales Records.csv,Total Revenue,numeric
266557.26,684279.38,Europe Sales Records.csv,Total Revenue,numeric
62156.46,80614.55,Europe Sales Records.csv,Total Revenue,numeric
4303846.89,9612559.08,Europe Sales Records.csv,Total Revenue,numeric
174003.17,245796.97,Europe Sales Records.csv,Total Revenue,numeric
80368.62,87401.82,Europe Sales Records.csv,Total Revenue,numeric
5191789.63,2956541.55,Europe Sales Records.csv,Total Revenue,numeric
222777.75,508390.35,Europe Sales Records.csv,Total Revenue,numeric
5010688.46,3595490.92,Europe Sales Records.csv,Total Revenue,numeric
146024.8,957628.0,Europe Sales Records.csv,Total Revenue,numeric
998462.86,354504.83,Europe Sales Records.csv,Total Revenue,numeric
3957750.09,7643312.04,Europe Sales Records.csv,Total Revenue,numeric
368520.57,829028.08,Europe Sales Records.csv,Total Revenue,numeric
1252140.8,3056451.9,Europe Sales Records.csv,Total Revenue,numeric
1883853.13,4056801.25,Europe Sales Records.csv,Total Revenue,numeric
1220238.4,6510379.0,Europe Sales Records.csv,Total Revenue,numeric
569733.72,131329.79,Europe Sales Records.csv,Total Revenue,numeric
3780403.39,9528157.97,Europe Sales Records.csv,Total Revenue,numeric
882706.8,636471.9,Europe Sales Records.csv,Total Revenue,numeric
2582047.65,8369425.08,Europe Sales Records.csv,Total Revenue,numeric
5889543.24,7698177.37,Europe Sales Records.csv,Total Revenue,numeric
2526250.88,6557393.48,Europe Sales Records.csv,Total Revenue,numeric
786522.8,389794.4,Europe Sales Records.csv,Total Revenue,numeric
1401663.2,5696082.1,Europe Sales Records.csv,Total Revenue,numeric
526180.6,758755.6,Europe Sales Records.csv,Total Revenue,numeric
1499818.95,2022167.66,Europe Sales Records.csv,Total Revenue,numeric
2440013.2,4207235.1,Europe Sales Records.csv,Total Revenue,numeric
41863.71,88048.78,Europe Sales Records.csv,Total Revenue,numeric
29090.94,97940.28,Europe Sales Records.csv,Total Revenue,numeric
69514.25,95589.9,Europe Sales Records.csv,Total Revenue,numeric
48731.15,91273.08,Europe Sales Records.csv,Total Revenue,numeric
169586.3,955108.4,Europe Sales Records.csv,Total Revenue,numeric
1683860.2,6357667.9,Europe Sales Records.csv,Total Revenue,numeric
95869.29,89273.38,Europe Sales Records.csv,Total Revenue,numeric
1130635.12,3483943.53,Europe Sales Records.csv,Total Revenue,numeric
563645.04,261231.06,Europe Sales Records.csv,Total Revenue,numeric
1270378.76,5308396.88,Europe Sales Records.csv,Total Revenue,numeric
13441.44,78436.12,Europe Sales Records.csv,Total Revenue,numeric
2016803.6,2947640.6,Europe Sales Records.csv,Total Revenue,numeric
569994.7,165282.7,Europe Sales Records.csv,Total Revenue,numeric
320265.42,770871.77,Europe Sales Records.csv,Total Revenue,numeric
28129.95,19806.56,Europe Sales Records.csv,Total Revenue,numeric
73794.74,55761.77,Europe Sales Records.csv,Total Revenue,numeric
1814922.27,9649396.33,Europe Sales Records.csv,Total Revenue,numeric
119775.3,129571.1,Europe Sales Records.csv,Total Revenue,numeric
3567979.59,5184516.11,Europe Sales Records.csv,Total Revenue,numeric
894019.68,592172.99,Europe Sales Records.csv,Total Revenue,numeric
5000641.59,5611231.94,Europe Sales Records.csv,Total Revenue,numeric
1148363.24,4282750.13,Europe Sales Records.csv,Total Revenue,numeric
689666.08,517178.68,Europe Sales Records.csv,Total Revenue,numeric
386484.8,694294.8,Europe Sales Records.csv,Total Revenue,numeric
860398.62,418865.59,Europe Sales Records.csv,Total Revenue,numeric
49057.14,59981.4,Europe Sales Records.csv,Total Revenue,numeric
3802415.19,2187743.3,Europe Sales Records.csv,Total Revenue,numeric
2215319.84,2210452.51,Europe Sales Records.csv,Total Revenue,numeric
2156507.29,9221056.99,Europe Sales Records.csv,Total Revenue,numeric
129098.34,933724.91,Europe Sales Records.csv,Total Revenue,numeric
395666,781734.0,Europe Sales Records.csv,Total Revenue,numeric
1545804.96,5663247.65,Europe Sales Records.csv,Total Revenue,numeric
4955890.32,9001188.34,Europe Sales Records.csv,Total Revenue,numeric
2812318.74,2720095.13,Europe Sales Records.csv,Total Revenue,numeric
1604434.8,4958431.7,Europe Sales Records.csv,Total Revenue,numeric
85267.65,60760.72,Europe Sales Records.csv,Total Revenue,numeric
1117360.56,7645096.64,Europe Sales Records.csv,Total Revenue,numeric
89717.28,14304.39,Europe Sales Records.csv,Total Revenue,numeric
4367665.47,2899579.02,Europe Sales Records.csv,Total Revenue,numeric
30126.57,29593.39,Europe Sales Records.csv,Total Revenue,numeric
713666.36,610046.07,Europe Sales Records.csv,Total Revenue,numeric
1539694.08,9300117.31,Europe Sales Records.csv,Total Revenue,numeric
3589862.01,8279455.84,Europe Sales Records.csv,Total Revenue,numeric
3146646.72,1234606.54,Europe Sales Records.csv,Total Revenue,numeric
196110.85,258617.7,Europe Sales Records.csv,Total Revenue,numeric
3424215.48,9961123.72,Europe Sales Records.csv,Total Revenue,numeric
1048682.34,4034857.7,Europe Sales Records.csv,Total Revenue,numeric
2947323.54,2469827.77,Europe Sales Records.csv,Total Revenue,numeric
3583291.2,1446075.3,Europe Sales Records.csv,Total Revenue,numeric
1271154.57,7133368.5,Europe Sales Records.csv,Total Revenue,numeric
1092362.88,4440897.86,Europe Sales Records.csv,Total Revenue,numeric
956200,201833.0,Europe Sales Records.csv,Total Revenue,numeric
5866074.06,3620197.3,Europe Sales Records.csv,Total Revenue,numeric
1710395.5,3159579.1,Europe Sales Records.csv,Total Revenue,numeric
3113738.4,4767954.3,Europe Sales Records.csv,Total Revenue,numeric
1766027.04,7296038.83,Europe Sales Records.csv,Total Revenue,numeric
862839.9,763433.0,Europe Sales Records.csv,Total Revenue,numeric
246360.4,408467.4,Europe Sales Records.csv,Total Revenue,numeric
379125.5,189342.9,Europe Sales Records.csv,Total Revenue,numeric
349967.86,786495.05,Europe Sales Records.csv,Total Revenue,numeric
5707204.44,7436212.05,Europe Sales Records.csv,Total Revenue,numeric
884949.44,186903.79,Europe Sales Records.csv,Total Revenue,numeric
45362.2,95105.7,Europe Sales Records.csv,Total Revenue,numeric
37382.1,59387.2,Europe Sales Records.csv,Total Revenue,numeric
146715.4,431346.3,Europe Sales Records.csv,Total Revenue,numeric
3666129.22,9113968.87,Europe Sales Records.csv,Total Revenue,numeric
1931112.4,2200056.4,Europe Sales Records.csv,Total Revenue,numeric
451012.25,307576.28,Europe Sales Records.csv,Total Revenue,numeric
688272.2,662965.6,Europe Sales Records.csv,Total Revenue,numeric
375385.89,433922.63,Europe Sales Records.csv,Total Revenue,numeric
3414969.2,2779817.3,Europe Sales Records.csv,Total Revenue,numeric
826091.2,415919.4,Europe Sales Records.csv,Total Revenue,numeric
859500.74,642528.84,Europe Sales Records.csv,Total Revenue,numeric
455399.56,697334.91,Europe Sales Records.csv,Total Revenue,numeric
1037962.2,9539403.5,Europe Sales Records.csv,Total Revenue,numeric
3260365.92,5455820.05,Europe Sales Records.csv,Total Revenue,numeric
976744.64,973149.36,Europe Sales Records.csv,Total Revenue,numeric
143020.71,308786.29,Europe Sales Records.csv,Total Revenue,numeric
1743553.6,1387676.4,Europe Sales Records.csv,Total Revenue,numeric
63453.33,50030.41,Europe Sales Records.csv,Total Revenue,numeric
162151.29,123994.27,Europe Sales Records.csv,Total Revenue,numeric
49504.98,78770.52,Europe Sales Records.csv,Total Revenue,numeric
795441.9,154562.6,Europe Sales Records.csv,Total Revenue,numeric
1900614.45,7776057.25,Europe Sales Records.csv,Total Revenue,numeric
254915.87,421572.65,Europe Sales Records.csv,Total Revenue,numeric
276978.8,624880.0,Europe Sales Records.csv,Total Revenue,numeric
307143.54,728132.66,Europe Sales Records.csv,Total Revenue,numeric
1678848,6484258.0,Europe Sales Records.csv,Total Revenue,numeric
208738.42,587171.36,Europe Sales Records.csv,Total Revenue,numeric
1589146.06,9625128.5,Europe Sales Records.csv,Total Revenue,numeric
737876.88,570401.04,Europe Sales Records.csv,Total Revenue,numeric
3615517.92,9197762.42,Europe Sales Records.csv,Total Revenue,numeric
198862.95,937609.26,Europe Sales Records.csv,Total Revenue,numeric
2059608.14,6697750.2,Europe Sales Records.csv,Total Revenue,numeric
1333244.04,2605533.63,Europe Sales Records.csv,Total Revenue,numeric
98300.37,74621.97,Europe Sales Records.csv,Total Revenue,numeric
1045372.48,6402946.94,Europe Sales Records.csv,Total Revenue,numeric
343632.9,228107.3,Europe Sales Records.csv,Total Revenue,numeric
1023485.2,1770717.8,Europe Sales Records.csv,Total Revenue,numeric
3644822.37,4607130.62,Europe Sales Records.csv,Total Revenue,numeric
2869231.26,7955846.18,Europe Sales Records.csv,Total Revenue,numeric
801607.84,498082.63,Europe Sales Records.csv,Total Revenue,numeric
73982.56,59416.12,Europe Sales Records.csv,Total Revenue,numeric
4290822.69,3865872.31,Europe Sales Records.csv,Total Revenue,numeric
403255.82,699319.25,Europe Sales Records.csv,Total Revenue,numeric
144286.38,767809.24,Europe Sales Records.csv,Total Revenue,numeric
1898405.3,4256568.5,Europe Sales Records.csv,Total Revenue,numeric
988072,390254.0,Europe Sales Records.csv,Total Revenue,numeric
1736833.73,8471594.63,Europe Sales Records.csv,Total Revenue,numeric
237904.12,350466.89,Europe Sales Records.csv,Total Revenue,numeric
836647.68,430217.85,Europe Sales Records.csv,Total Revenue,numeric
255277.42,948479.04,Europe Sales Records.csv,Total Revenue,numeric
1144049.56,8177042.13,Europe Sales Records.csv,Total Revenue,numeric
528443.3,353273.9,Europe Sales Records.csv,Total Revenue,numeric
1302.42,1801.71,Europe Sales Records.csv,Total Revenue,numeric
1012044,3967461.0,Europe Sales Records.csv,Total Revenue,numeric
17596.38,64264.35,Europe Sales Records.csv,Total Revenue,numeric
1753796.73,8192669.53,Europe Sales Records.csv,Total Revenue,numeric
1222321.17,7614598.63,Europe Sales Records.csv,Total Revenue,numeric
5326246.59,3129328.44,Europe Sales Records.csv,Total Revenue,numeric
1741867.6,6200412.1,Europe Sales Records.csv,Total Revenue,numeric
87646.02,40685.42,Europe Sales Records.csv,Total Revenue,numeric
1783007.6,6977948.2,Europe Sales Records.csv,Total Revenue,numeric
400962,604522.0,Europe Sales Records.csv,Total Revenue,numeric
353237.06,641098.45,Europe Sales Records.csv,Total Revenue,numeric
2568829.88,5134210.24,Europe Sales Records.csv,Total Revenue,numeric
228779.1,935274.6,Europe Sales Records.csv,Total Revenue,numeric
526913.31,121627.03,Europe Sales Records.csv,Total Revenue,numeric
3032419.2,4529508.7,Europe Sales Records.csv,Total Revenue,numeric
672317.84,433908.12,Europe Sales Records.csv,Total Revenue,numeric
430530.1,224241.0,Europe Sales Records.csv,Total Revenue,numeric
243798.1,801268.0,Europe Sales Records.csv,Total Revenue,numeric
1375355.52,8667582.88,Europe Sales Records.csv,Total Revenue,numeric
3850420.4,1236245.8,Europe Sales Records.csv,Total Revenue,numeric
345008.95,403718.1,Europe Sales Records.csv,Total Revenue,numeric
86061.69,71448.52,Europe Sales Records.csv,Total Revenue,numeric
123275.1,951677.0,Europe Sales Records.csv,Total Revenue,numeric
2219664.4,2356330.5,Europe Sales Records.csv,Total Revenue,numeric
1570434.5,4865564.0,Europe Sales Records.csv,Total Revenue,numeric
1641686,4942568.0,Europe Sales Records.csv,Total Revenue,numeric
296380.08,880424.67,Europe Sales Records.csv,Total Revenue,numeric
237180.46,492423.74,Europe Sales Records.csv,Total Revenue,numeric
2100699.12,7778794.44,Europe Sales Records.csv,Total Revenue,numeric
3136191.11,7169190.27,Europe Sales Records.csv,Total Revenue,numeric
275920.48,436789.38,Europe Sales Records.csv,Total Revenue,numeric
68538.18,14998.0,Europe Sales Records.csv,Total Revenue,numeric
1806361.28,9522508.12,Europe Sales Records.csv,Total Revenue,numeric
1721091.9,7544767.4,Europe Sales Records.csv,Total Revenue,numeric
1322759.16,4171402.69,Europe Sales Records.csv,Total Revenue,numeric
2582195.28,5278603.86,Europe Sales Records.csv,Total Revenue,numeric
186158.5,900175.4,Europe Sales Records.csv,Total Revenue,numeric
2046715,4365024.0,Europe Sales Records.csv,Total Revenue,numeric
1213856.4,3595040.0,Europe Sales Records.csv,Total Revenue,numeric
3700175.22,8175321.57,Europe Sales Records.csv,Total Revenue,numeric
1974080.24,6482627.62,Europe Sales Records.csv,Total Revenue,numeric
529449.2,861884.9,Europe Sales Records.csv,Total Revenue,numeric
1945334.79,2026061.65,Europe Sales Records.csv,Total Revenue,numeric
2081042.56,1544860.47,Europe Sales Records.csv,Total Revenue,numeric
334302.78,865396.71,Europe Sales Records.csv,Total Revenue,numeric
939020.5,941948.9,Europe Sales Records.csv,Total Revenue,numeric
59885.44,48107.17,Europe Sales Records.csv,Total Revenue,numeric
3274190.8,9645469.6,Europe Sales Records.csv,Total Revenue,numeric
2831303.79,9937472.71,Europe Sales Records.csv,Total Revenue,numeric
4391760.24,4312107.72,Europe Sales Records.csv,Total Revenue,numeric
923719.32,110458.49,Europe Sales Records.csv,Total Revenue,numeric
739097.52,567930.09,Europe Sales Records.csv,Total Revenue,numeric
1905604.8,2437333.2,Europe Sales Records.csv,Total Revenue,numeric
1263982.44,6010282.37,Europe Sales Records.csv,Total Revenue,numeric
326503.12,343799.65,Europe Sales Records.csv,Total Revenue,numeric
54039.36,78330.18,Europe Sales Records.csv,Total Revenue,numeric
2889418.77,6249663.93,Europe Sales Records.csv,Total Revenue,numeric
31933.85,17119.85,Europe Sales Records.csv,Total Revenue,numeric
698446.08,552438.39,Europe Sales Records.csv,Total Revenue,numeric
1855885.6,9538828.0,Europe Sales Records.csv,Total Revenue,numeric
336133.74,299337.74,Europe Sales Records.csv,Total Revenue,numeric
206440.4,144186.2,Europe Sales Records.csv,Total Revenue,numeric
332629.84,987619.29,Europe Sales Records.csv,Total Revenue,numeric
26142.66,36326.78,Europe Sales Records.csv,Total Revenue,numeric
1449773.6,8798483.7,Europe Sales Records.csv,Total Revenue,numeric
